Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    8.5650   1.7900  29.4000   0.3106   3.9489  0.33738E+01  0.33738E+01  0.00000E+00  0.19691E+01  0.11461E+00  0.00000E+00  0.18545E+01  0.49005E+00
    8.5650   1.8000  29.4000   0.3128   3.9710  0.33478E+01  0.33478E+01  0.00000E+00  0.19477E+01  0.11120E+00  0.00000E+00  0.18365E+01  0.49019E+00
    8.5650   1.8100  29.4000   0.3150   3.9931  0.33217E+01  0.33217E+01  0.00000E+00  0.19266E+01  0.10790E+00  0.00000E+00  0.18187E+01  0.49034E+00
    8.5650   1.8200  29.4000   0.3172   4.0151  0.32958E+01  0.32958E+01  0.00000E+00  0.19057E+01  0.10470E+00  0.00000E+00  0.18010E+01  0.49048E+00
    8.5650   1.8300  29.4000   0.3194   4.0372  0.32699E+01  0.32699E+01  0.00000E+00  0.18850E+01  0.10160E+00  0.00000E+00  0.17834E+01  0.49061E+00
    8.5650   1.8400  29.4000   0.3217   4.0592  0.32441E+01  0.32441E+01  0.00000E+00  0.18645E+01  0.98601E-01  0.00000E+00  0.17659E+01  0.49074E+00
    8.5650   1.8500  29.4000   0.3239   4.0813  0.32183E+01  0.32183E+01  0.00000E+00  0.18442E+01  0.95690E-01  0.00000E+00  0.17485E+01  0.49087E+00
    8.5650   1.8600  29.4000   0.3261   4.1034  0.31926E+01  0.31926E+01  0.00000E+00  0.18240E+01  0.92869E-01  0.00000E+00  0.17312E+01  0.49100E+00
    8.5650   1.8700  29.4000   0.3284   4.1254  0.31669E+01  0.31669E+01  0.00000E+00  0.18041E+01  0.90134E-01  0.00000E+00  0.17140E+01  0.49112E+00
    8.5650   1.8800  29.4000   0.3306   4.1475  0.31413E+01  0.31413E+01  0.00000E+00  0.17843E+01  0.87482E-01  0.00000E+00  0.16969E+01  0.49125E+00
    8.5650   1.8900  29.4000   0.3329   4.1695  0.31157E+01  0.31157E+01  0.00000E+00  0.17647E+01  0.84912E-01  0.00000E+00  0.16798E+01  0.49136E+00
    8.5650   1.9000  29.4000   0.3351   4.1916  0.30902E+01  0.30902E+01  0.00000E+00  0.17453E+01  0.82421E-01  0.00000E+00  0.16629E+01  0.49148E+00
    8.5650   1.9100  29.4000   0.3374   4.2137  0.30648E+01  0.30648E+01  0.00000E+00  0.17261E+01  0.80005E-01  0.00000E+00  0.16461E+01  0.49159E+00
    8.5650   1.9200  29.4000   0.3397   4.2357  0.30394E+01  0.30394E+01  0.00000E+00  0.17071E+01  0.77663E-01  0.00000E+00  0.16294E+01  0.49170E+00
    8.5650   1.9300  29.4000   0.3420   4.2578  0.30141E+01  0.30141E+01  0.00000E+00  0.16882E+01  0.75392E-01  0.00000E+00  0.16128E+01  0.49180E+00
    8.5650   1.9400  29.4000   0.3443   4.2798  0.29888E+01  0.29888E+01  0.00000E+00  0.16695E+01  0.73189E-01  0.00000E+00  0.15963E+01  0.49191E+00
    8.5650   1.9500  29.4000   0.3466   4.3019  0.29635E+01  0.29635E+01  0.00000E+00  0.16510E+01  0.71054E-01  0.00000E+00  0.15799E+01  0.49201E+00
    8.5650   1.9600  29.4000   0.3489   4.3240  0.29384E+01  0.29384E+01  0.00000E+00  0.16326E+01  0.68983E-01  0.00000E+00  0.15636E+01  0.49210E+00
    8.5650   1.9700  29.4000   0.3512   4.3460  0.29132E+01  0.29132E+01  0.00000E+00  0.16143E+01  0.66974E-01  0.00000E+00  0.15474E+01  0.49220E+00
    8.5650   1.9800  29.4000   0.3535   4.3681  0.28881E+01  0.28881E+01  0.00000E+00  0.15962E+01  0.65026E-01  0.00000E+00  0.15312E+01  0.49229E+00
    8.5650   1.9900  29.4000   0.3558   4.3902  0.28631E+01  0.28631E+01  0.00000E+00  0.15783E+01  0.63137E-01  0.00000E+00  0.15152E+01  0.49238E+00
    8.5650   2.0000  29.4000   0.3581   4.4122  0.28381E+01  0.28381E+01  0.00000E+00  0.15605E+01  0.61304E-01  0.00000E+00  0.14992E+01  0.49246E+00
    8.5650   2.0100  29.4000   0.3605   4.4343  0.28132E+01  0.28132E+01  0.00000E+00  0.15429E+01  0.59526E-01  0.00000E+00  0.14833E+01  0.49255E+00
    8.5650   2.0200  29.4000   0.3628   4.4563  0.27884E+01  0.27884E+01  0.00000E+00  0.15254E+01  0.57802E-01  0.00000E+00  0.14676E+01  0.49263E+00
    8.5650   2.0300  29.4000   0.3652   4.4784  0.27635E+01  0.27635E+01  0.00000E+00  0.15080E+01  0.56129E-01  0.00000E+00  0.14519E+01  0.49270E+00
    8.5650   2.0400  29.4000   0.3675   4.5005  0.27388E+01  0.27388E+01  0.00000E+00  0.14908E+01  0.54506E-01  0.00000E+00  0.14362E+01  0.49278E+00
    8.5650   2.0500  29.4000   0.3699   4.5225  0.27141E+01  0.27141E+01  0.00000E+00  0.14737E+01  0.52931E-01  0.00000E+00  0.14207E+01  0.49285E+00
    8.5650   2.0600  29.4000   0.3723   4.5446  0.26894E+01  0.26894E+01  0.00000E+00  0.14567E+01  0.51403E-01  0.00000E+00  0.14053E+01  0.49292E+00
    8.5650   2.0700  29.4000   0.3747   4.5666  0.26648E+01  0.26648E+01  0.00000E+00  0.14398E+01  0.49921E-01  0.00000E+00  0.13899E+01  0.49298E+00
    8.5650   2.0800  29.4000   0.3771   4.5887  0.26402E+01  0.26402E+01  0.00000E+00  0.14231E+01  0.48482E-01  0.00000E+00  0.13746E+01  0.49305E+00
    8.5650   2.0900  29.4000   0.3795   4.6108  0.26157E+01  0.26157E+01  0.00000E+00  0.14065E+01  0.47086E-01  0.00000E+00  0.13594E+01  0.49311E+00
    8.5650   2.1000  29.4000   0.3819   4.6328  0.25913E+01  0.25913E+01  0.00000E+00  0.13902E+01  0.45731E-01  0.00000E+00  0.13444E+01  0.49316E+00
    8.5650   2.1100  29.4000   0.3843   4.6549  0.25669E+01  0.25669E+01  0.00000E+00  0.13737E+01  0.44417E-01  0.00000E+00  0.13293E+01  0.49322E+00
    8.5650   2.1200  29.4000   0.3867   4.6769  0.25425E+01  0.25425E+01  0.00000E+00  0.13576E+01  0.43141E-01  0.00000E+00  0.13145E+01  0.49327E+00
    8.5650   2.1300  29.4000   0.3891   4.6990  0.25182E+01  0.25182E+01  0.00000E+00  0.13414E+01  0.41902E-01  0.00000E+00  0.12995E+01  0.49332E+00
    8.5650   2.1400  29.4000   0.3916   4.7211  0.24940E+01  0.24940E+01  0.00000E+00  0.13254E+01  0.40700E-01  0.00000E+00  0.12847E+01  0.49336E+00
    8.5650   2.1500  29.4000   0.3940   4.7431  0.24698E+01  0.24698E+01  0.00000E+00  0.13096E+01  0.39534E-01  0.00000E+00  0.12700E+01  0.49341E+00
    8.5650   2.1600  29.4000   0.3965   4.7652  0.24457E+01  0.24457E+01  0.00000E+00  0.12937E+01  0.38401E-01  0.00000E+00  0.12553E+01  0.49345E+00
    8.5650   2.1700  29.4000   0.3989   4.7873  0.24216E+01  0.24216E+01  0.00000E+00  0.12781E+01  0.37302E-01  0.00000E+00  0.12408E+01  0.49349E+00
    8.5650   2.1800  29.4000   0.4014   4.8093  0.23976E+01  0.23976E+01  0.00000E+00  0.12625E+01  0.36235E-01  0.00000E+00  0.12262E+01  0.49352E+00
    8.5650   2.1900  29.4000   0.4039   4.8314  0.23736E+01  0.23736E+01  0.00000E+00  0.12471E+01  0.35199E-01  0.00000E+00  0.12119E+01  0.49355E+00
    8.5650   2.2000  29.4000   0.4063   4.8534  0.23497E+01  0.23497E+01  0.00000E+00  0.12317E+01  0.34193E-01  0.00000E+00  0.11975E+01  0.49358E+00
    8.5650   2.2100  29.4000   0.4088   4.8755  0.23259E+01  0.23259E+01  0.00000E+00  0.12167E+01  0.33216E-01  0.00000E+00  0.11835E+01  0.49361E+00
    8.5650   2.2200  29.4000   0.4113   4.8976  0.23021E+01  0.23021E+01  0.00000E+00  0.12016E+01  0.32268E-01  0.00000E+00  0.11693E+01  0.49364E+00
    8.5650   2.2300  29.4000   0.4138   4.9196  0.22784E+01  0.22784E+01  0.00000E+00  0.11866E+01  0.31347E-01  0.00000E+00  0.11552E+01  0.49366E+00
    8.5650   2.2400  29.4000   0.4163   4.9417  0.22547E+01  0.22547E+01  0.00000E+00  0.11717E+01  0.30453E-01  0.00000E+00  0.11412E+01  0.49368E+00
    8.5650   2.2500  29.4000   0.4189   4.9637  0.22311E+01  0.22311E+01  0.00000E+00  0.11568E+01  0.29494E-01  0.00000E+00  0.11273E+01  0.49370E+00
    8.5650   2.2600  29.4000   0.4214   4.9858  0.22076E+01  0.22076E+01  0.00000E+00  0.11422E+01  0.28742E-01  0.00000E+00  0.11135E+01  0.49371E+00
    8.5650   2.2700  29.4000   0.4239   5.0079  0.21841E+01  0.21841E+01  0.00000E+00  0.11276E+01  0.27924E-01  0.00000E+00  0.10997E+01  0.49372E+00
    8.5650   2.2800  29.4000   0.4265   5.0299  0.21606E+01  0.21606E+01  0.00000E+00  0.11131E+01  0.27129E-01  0.00000E+00  0.10860E+01  0.49373E+00
    8.5650   2.2900  29.4000   0.4290   5.0520  0.21373E+01  0.21373E+01  0.00000E+00  0.10988E+01  0.26357E-01  0.00000E+00  0.10724E+01  0.49374E+00
    8.5650   2.3000  29.4000   0.4316   5.0740  0.21140E+01  0.21140E+01  0.00000E+00  0.10839E+01  0.25607E-01  0.00000E+00  0.10583E+01  0.49374E+00
    8.5650   2.3100  29.4000   0.4342   5.0961  0.20907E+01  0.20907E+01  0.00000E+00  0.10699E+01  0.24879E-01  0.00000E+00  0.10450E+01  0.49375E+00
    8.5650   2.3200  29.4000   0.4367   5.1182  0.20676E+01  0.20676E+01  0.00000E+00  0.10562E+01  0.24172E-01  0.00000E+00  0.10320E+01  0.49375E+00
    8.5650   2.3300  29.4000   0.4393   5.1402  0.20445E+01  0.20445E+01  0.00000E+00  0.10422E+01  0.23485E-01  0.00000E+00  0.10187E+01  0.49374E+00
    8.5650   2.3400  29.4000   0.4419   5.1623  0.20214E+01  0.20214E+01  0.00000E+00  0.10283E+01  0.22817E-01  0.00000E+00  0.10055E+01  0.49374E+00
    8.5650   2.3500  29.4000   0.4445   5.1844  0.19985E+01  0.19985E+01  0.00000E+00  0.10145E+01  0.22169E-01  0.00000E+00  0.99236E+00  0.49373E+00
    8.5650   2.3600  29.4000   0.4471   5.2064  0.19756E+01  0.19756E+01  0.00000E+00  0.10008E+01  0.21540E-01  0.00000E+00  0.97928E+00  0.49372E+00
    8.5650   2.3700  29.4000   0.4498   5.2285  0.19527E+01  0.19527E+01  0.00000E+00  0.98722E+00  0.20921E-01  0.00000E+00  0.96629E+00  0.49371E+00
    8.5650   2.3800  29.4000   0.4524   5.2505  0.19300E+01  0.19300E+01  0.00000E+00  0.97371E+00  0.20334E-01  0.00000E+00  0.95338E+00  0.49370E+00
    8.5650   2.3900  29.4000   0.4550   5.2726  0.19073E+01  0.19073E+01  0.00000E+00  0.96029E+00  0.19757E-01  0.00000E+00  0.94054E+00  0.49368E+00
    8.5650   2.4000  29.4000   0.4577   5.2947  0.18847E+01  0.18847E+01  0.00000E+00  0.94697E+00  0.19197E-01  0.00000E+00  0.92777E+00  0.49366E+00
    8.5650   2.4100  29.4000   0.4603   5.3167  0.18621E+01  0.18621E+01  0.00000E+00  0.93374E+00  0.18652E-01  0.00000E+00  0.91509E+00  0.49364E+00
    8.5650   2.4200  29.4000   0.4630   5.3388  0.18397E+01  0.18397E+01  0.00000E+00  0.92066E+00  0.18108E-01  0.00000E+00  0.90255E+00  0.49362E+00
    8.5650   2.4300  29.4000   0.4656   5.3608  0.18173E+01  0.18173E+01  0.00000E+00  0.90756E+00  0.17594E-01  0.00000E+00  0.88996E+00  0.49359E+00
    8.5650   2.4400  29.4000   0.4683   5.3829  0.17950E+01  0.17950E+01  0.00000E+00  0.89461E+00  0.17094E-01  0.00000E+00  0.87751E+00  0.49356E+00
    8.5650   2.4500  29.4000   0.4710   5.4050  0.17728E+01  0.17728E+01  0.00000E+00  0.88176E+00  0.16609E-01  0.00000E+00  0.86515E+00  0.49353E+00
    8.5650   2.4600  29.4000   0.4737   5.4270  0.17506E+01  0.17506E+01  0.00000E+00  0.86900E+00  0.16137E-01  0.00000E+00  0.85286E+00  0.49350E+00
    8.5650   2.4700  29.4000   0.4764   5.4491  0.17285E+01  0.17285E+01  0.00000E+00  0.85633E+00  0.15679E-01  0.00000E+00  0.84065E+00  0.49347E+00
    8.5650   2.4800  29.4000   0.4791   5.4711  0.17065E+01  0.17065E+01  0.00000E+00  0.84375E+00  0.15234E-01  0.00000E+00  0.82852E+00  0.49343E+00
    8.5650   2.4900  29.4000   0.4819   5.4932  0.16846E+01  0.16846E+01  0.00000E+00  0.83128E+00  0.14802E-01  0.00000E+00  0.81647E+00  0.49340E+00
    8.5650   2.5000  29.4000   0.4846   5.5153  0.16628E+01  0.16628E+01  0.00000E+00  0.81888E+00  0.14374E-01  0.00000E+00  0.80451E+00  0.49336E+00
    8.5650   2.5100  29.4000   0.4873   5.5373  0.16411E+01  0.16411E+01  0.00000E+00  0.80659E+00  0.13966E-01  0.00000E+00  0.79262E+00  0.49332E+00
    8.5650   2.5200  29.4000   0.4901   5.5594  0.16195E+01  0.16195E+01  0.00000E+00  0.79439E+00  0.13569E-01  0.00000E+00  0.78082E+00  0.49327E+00
    8.5650   2.5300  29.4000   0.4928   5.5815  0.15979E+01  0.15979E+01  0.00000E+00  0.78229E+00  0.13183E-01  0.00000E+00  0.76910E+00  0.49323E+00
    8.5650   2.5400  29.4000   0.4956   5.6035  0.15764E+01  0.15764E+01  0.00000E+00  0.77026E+00  0.12808E-01  0.00000E+00  0.75745E+00  0.49318E+00
    8.5650   2.5500  29.4000   0.4984   5.6256  0.15551E+01  0.15551E+01  0.00000E+00  0.75833E+00  0.12444E-01  0.00000E+00  0.74589E+00  0.49313E+00
    8.5650   2.5600  29.4000   0.5012   5.6476  0.15338E+01  0.15338E+01  0.00000E+00  0.74652E+00  0.12091E-01  0.00000E+00  0.73443E+00  0.49308E+00
    8.5650   2.5700  29.4000   0.5040   5.6697  0.15126E+01  0.15126E+01  0.00000E+00  0.73477E+00  0.11747E-01  0.00000E+00  0.72303E+00  0.49303E+00
    8.5650   2.5800  29.4000   0.5068   5.6918  0.14915E+01  0.14915E+01  0.00000E+00  0.72313E+00  0.11413E-01  0.00000E+00  0.71171E+00  0.49298E+00
    8.5650   2.5900  29.4000   0.5096   5.7138  0.14706E+01  0.14706E+01  0.00000E+00  0.71157E+00  0.11085E-01  0.00000E+00  0.70048E+00  0.49293E+00
    8.5650   2.6000  29.4000   0.5124   5.7359  0.14497E+01  0.14497E+01  0.00000E+00  0.70012E+00  0.10771E-01  0.00000E+00  0.68935E+00  0.49287E+00
    8.5650   2.6100  29.4000   0.5153   5.7579  0.14289E+01  0.14289E+01  0.00000E+00  0.68877E+00  0.10464E-01  0.00000E+00  0.67830E+00  0.49281E+00
    8.5650   2.6200  29.4000   0.5181   5.7800  0.14082E+01  0.14082E+01  0.00000E+00  0.67748E+00  0.10167E-01  0.00000E+00  0.66732E+00  0.49275E+00
    8.5650   2.6300  29.4000   0.5210   5.8021  0.13877E+01  0.13877E+01  0.00000E+00  0.66631E+00  0.98775E-02  0.00000E+00  0.65643E+00  0.49269E+00
    8.5650   2.6400  29.4000   0.5238   5.8241  0.13672E+01  0.13672E+01  0.00000E+00  0.65523E+00  0.95964E-02  0.00000E+00  0.64563E+00  0.49263E+00
    8.5650   2.6500  29.4000   0.5267   5.8462  0.13469E+01  0.13469E+01  0.00000E+00  0.64425E+00  0.93233E-02  0.00000E+00  0.63493E+00  0.49257E+00
    8.5650   2.6600  29.4000   0.5296   5.8682  0.13266E+01  0.13266E+01  0.00000E+00  0.63335E+00  0.90575E-02  0.00000E+00  0.62430E+00  0.49250E+00
    8.5650   2.6700  29.4000   0.5325   5.8903  0.13065E+01  0.13065E+01  0.00000E+00  0.62256E+00  0.87997E-02  0.00000E+00  0.61376E+00  0.49244E+00
    8.5650   2.6800  29.4000   0.5354   5.9124  0.12865E+01  0.12865E+01  0.00000E+00  0.61186E+00  0.85493E-02  0.00000E+00  0.60331E+00  0.49237E+00
    8.5650   2.6900  29.4000   0.5383   5.9344  0.12666E+01  0.12666E+01  0.00000E+00  0.60126E+00  0.83060E-02  0.00000E+00  0.59295E+00  0.49230E+00
    8.5650   2.7000  29.4000   0.5412   5.9565  0.12468E+01  0.12468E+01  0.00000E+00  0.59076E+00  0.80684E-02  0.00000E+00  0.58269E+00  0.49223E+00
    8.5650   2.7100  29.4000   0.5441   5.9786  0.12272E+01  0.12272E+01  0.00000E+00  0.58036E+00  0.78387E-02  0.00000E+00  0.57252E+00  0.49217E+00
    8.5650   2.7200  29.4000   0.5471   6.0006  0.12077E+01  0.12077E+01  0.00000E+00  0.57004E+00  0.76155E-02  0.00000E+00  0.56243E+00  0.49209E+00
    8.5650   2.7300  29.4000   0.5500   6.0227  0.11883E+01  0.11883E+01  0.00000E+00  0.55984E+00  0.73988E-02  0.00000E+00  0.55244E+00  0.49202E+00
    8.5650   2.7400  29.4000   0.5530   6.0447  0.11690E+01  0.11690E+01  0.00000E+00  0.54973E+00  0.71882E-02  0.00000E+00  0.54254E+00  0.49195E+00
    8.5650   2.7500  29.4000   0.5560   6.0668  0.11499E+01  0.11499E+01  0.00000E+00  0.53972E+00  0.69836E-02  0.00000E+00  0.53273E+00  0.49188E+00
    8.5650   2.7600  29.4000   0.5589   6.0889  0.11309E+01  0.11309E+01  0.00000E+00  0.52981E+00  0.67845E-02  0.00000E+00  0.52302E+00  0.49181E+00
    8.5650   2.7700  29.4000   0.5619   6.1109  0.11120E+01  0.11120E+01  0.00000E+00  0.51999E+00  0.65915E-02  0.00000E+00  0.51340E+00  0.49173E+00
    8.5650   2.7800  29.4000   0.5649   6.1330  0.10933E+01  0.10933E+01  0.00000E+00  0.51029E+00  0.64040E-02  0.00000E+00  0.50389E+00  0.49166E+00
    8.5650   2.7900  29.4000   0.5680   6.1550  0.10747E+01  0.10747E+01  0.00000E+00  0.50066E+00  0.62219E-02  0.00000E+00  0.49444E+00  0.49158E+00
    8.5650   2.8000  29.4000   0.5710   6.1771  0.10562E+01  0.10562E+01  0.00000E+00  0.49119E+00  0.60455E-02  0.00000E+00  0.48515E+00  0.49151E+00
    8.5650   2.8100  29.4000   0.5740   6.1992  0.10379E+01  0.10379E+01  0.00000E+00  0.48181E+00  0.58737E-02  0.00000E+00  0.47593E+00  0.49143E+00
    8.5650   2.8200  29.4000   0.5771   6.2212  0.10198E+01  0.10198E+01  0.00000E+00  0.47250E+00  0.57069E-02  0.00000E+00  0.46679E+00  0.49136E+00
    8.5650   2.8300  29.4000   0.5801   6.2433  0.10018E+01  0.10018E+01  0.00000E+00  0.46332E+00  0.55449E-02  0.00000E+00  0.45777E+00  0.49128E+00
    8.5650   2.8400  29.4000   0.5832   6.2653  0.98393E+00  0.98393E+00  0.00000E+00  0.45423E+00  0.53875E-02  0.00000E+00  0.44884E+00  0.49120E+00
    8.5650   2.8500  29.4000   0.5863   6.2874  0.96623E+00  0.96623E+00  0.00000E+00  0.44524E+00  0.52348E-02  0.00000E+00  0.44000E+00  0.49113E+00
    8.5650   2.8600  29.4000   0.5894   6.3095  0.94870E+00  0.94870E+00  0.00000E+00  0.43636E+00  0.50864E-02  0.00000E+00  0.43127E+00  0.49105E+00
    8.5650   2.8700  29.4000   0.5925   6.3315  0.93133E+00  0.93133E+00  0.00000E+00  0.42758E+00  0.49424E-02  0.00000E+00  0.42264E+00  0.49098E+00
    8.5650   2.8800  29.4000   0.5956   6.3536  0.91413E+00  0.91413E+00  0.00000E+00  0.41891E+00  0.48026E-02  0.00000E+00  0.41411E+00  0.49090E+00
    8.5650   2.8900  29.4000   0.5987   6.3757  0.89709E+00  0.89709E+00  0.00000E+00  0.41034E+00  0.46669E-02  0.00000E+00  0.40568E+00  0.49082E+00
    8.5650   2.9000  29.4000   0.6018   6.3977  0.88022E+00  0.88022E+00  0.00000E+00  0.40189E+00  0.45351E-02  0.00000E+00  0.39735E+00  0.49075E+00
    8.5650   2.9100  29.4000   0.6050   6.4198  0.86352E+00  0.86352E+00  0.00000E+00  0.39354E+00  0.44072E-02  0.00000E+00  0.38913E+00  0.49068E+00
    8.5650   2.9200  29.4000   0.6081   6.4418  0.84699E+00  0.84699E+00  0.00000E+00  0.38529E+00  0.42831E-02  0.00000E+00  0.38101E+00  0.49060E+00
    8.5650   2.9300  29.4000   0.6113   6.4639  0.83065E+00  0.83065E+00  0.00000E+00  0.37716E+00  0.41626E-02  0.00000E+00  0.37300E+00  0.49053E+00
    8.5650   2.9400  29.4000   0.6145   6.4860  0.81448E+00  0.81448E+00  0.00000E+00  0.36914E+00  0.40456E-02  0.00000E+00  0.36510E+00  0.49046E+00
    8.5650   2.9500  29.4000   0.6176   6.5080  0.79849E+00  0.79849E+00  0.00000E+00  0.36121E+00  0.39322E-02  0.00000E+00  0.35728E+00  0.49039E+00
    8.5650   2.9600  29.4000   0.6208   6.5301  0.78268E+00  0.78268E+00  0.00000E+00  0.35340E+00  0.38221E-02  0.00000E+00  0.34957E+00  0.49031E+00
    8.5650   2.9700  29.4000   0.6241   6.5521  0.76706E+00  0.76706E+00  0.00000E+00  0.34570E+00  0.37152E-02  0.00000E+00  0.34198E+00  0.49025E+00
    8.5650   2.9800  29.4000   0.6273   6.5742  0.75162E+00  0.75162E+00  0.00000E+00  0.33811E+00  0.36116E-02  0.00000E+00  0.33450E+00  0.49018E+00
    8.5650   2.9900  29.4000   0.6305   6.5963  0.73636E+00  0.73636E+00  0.00000E+00  0.33061E+00  0.35111E-02  0.00000E+00  0.32710E+00  0.49011E+00
    8.5650   3.0000  29.4000   0.6338   6.6183  0.72130E+00  0.72130E+00  0.00000E+00  0.32322E+00  0.34136E-02  0.00000E+00  0.31981E+00  0.49005E+00
    8.5650   3.0100  29.4000   0.6370   6.6404  0.70641E+00  0.70641E+00  0.00000E+00  0.31595E+00  0.33190E-02  0.00000E+00  0.31263E+00  0.48998E+00
    8.5650   3.0200  29.4000   0.6403   6.6624  0.69171E+00  0.69171E+00  0.00000E+00  0.30877E+00  0.32273E-02  0.00000E+00  0.30554E+00  0.48992E+00
    8.5650   3.0300  29.4000   0.6436   6.6845  0.67720E+00  0.67720E+00  0.00000E+00  0.30170E+00  0.31384E-02  0.00000E+00  0.29856E+00  0.48986E+00
    8.5650   3.0400  29.4000   0.6469   6.7066  0.66286E+00  0.66286E+00  0.00000E+00  0.29473E+00  0.30522E-02  0.00000E+00  0.29168E+00  0.48980E+00
    8.5650   3.0500  29.4000   0.6502   6.7286  0.64871E+00  0.64871E+00  0.00000E+00  0.28787E+00  0.29686E-02  0.00000E+00  0.28490E+00  0.48974E+00
    8.5650   3.0600  29.4000   0.6535   6.7507  0.63472E+00  0.63472E+00  0.00000E+00  0.28111E+00  0.28876E-02  0.00000E+00  0.27822E+00  0.48969E+00
    8.5650   3.0700  29.4000   0.6568   6.7727  0.62091E+00  0.62091E+00  0.00000E+00  0.27442E+00  0.28091E-02  0.00000E+00  0.27161E+00  0.48964E+00
    8.5650   3.0800  29.4000   0.6601   6.7948  0.60726E+00  0.60726E+00  0.00000E+00  0.26784E+00  0.27330E-02  0.00000E+00  0.26510E+00  0.48959E+00
    8.5650   3.0900  29.4000   0.6635   6.8169  0.59376E+00  0.59376E+00  0.00000E+00  0.26134E+00  0.26593E-02  0.00000E+00  0.25868E+00  0.48954E+00
    8.5650   3.1000  29.4000   0.6669   6.8389  0.58041E+00  0.58041E+00  0.00000E+00  0.25493E+00  0.25879E-02  0.00000E+00  0.25234E+00  0.48950E+00
    8.5650   3.1100  29.4000   0.6702   6.8610  0.56721E+00  0.56721E+00  0.00000E+00  0.24860E+00  0.25187E-02  0.00000E+00  0.24609E+00  0.48945E+00
    8.5650   3.1200  29.4000   0.6736   6.8831  0.55413E+00  0.55413E+00  0.00000E+00  0.24236E+00  0.24518E-02  0.00000E+00  0.23991E+00  0.48942E+00
    8.5650   3.1300  29.4000   0.6770   6.9051  0.54117E+00  0.54117E+00  0.00000E+00  0.23618E+00  0.23869E-02  0.00000E+00  0.23380E+00  0.48938E+00
    8.5650   3.1400  29.4000   0.6804   6.9272  0.52833E+00  0.52833E+00  0.00000E+00  0.23009E+00  0.23241E-02  0.00000E+00  0.22776E+00  0.48935E+00
    8.5650   3.1500  29.4000   0.6839   6.9492  0.51558E+00  0.51558E+00  0.00000E+00  0.22405E+00  0.22634E-02  0.00000E+00  0.22179E+00  0.48932E+00
    8.5650   3.1600  29.4000   0.6873   6.9713  0.50291E+00  0.50291E+00  0.00000E+00  0.21809E+00  0.22046E-02  0.00000E+00  0.21588E+00  0.48929E+00
    8.5650   3.1700  29.4000   0.6908   6.9934  0.49033E+00  0.49033E+00  0.00000E+00  0.21218E+00  0.21477E-02  0.00000E+00  0.21003E+00  0.48927E+00
    8.5650   3.1800  29.4000   0.6942   7.0154  0.47781E+00  0.47781E+00  0.00000E+00  0.20633E+00  0.20927E-02  0.00000E+00  0.20424E+00  0.48925E+00
    8.5650   3.1900  29.4000   0.6977   7.0375  0.46536E+00  0.46536E+00  0.00000E+00  0.20055E+00  0.20395E-02  0.00000E+00  0.19851E+00  0.48924E+00
    8.5650   3.2000  29.4000   0.7012   7.0595  0.45295E+00  0.45295E+00  0.00000E+00  0.19481E+00  0.19881E-02  0.00000E+00  0.19282E+00  0.48922E+00
    8.5650   3.2100  29.4000   0.7047   7.0816  0.44060E+00  0.44060E+00  0.00000E+00  0.18914E+00  0.19393E-02  0.00000E+00  0.18720E+00  0.48922E+00
    8.5650   3.2200  29.4000   0.7082   7.1037  0.42830E+00  0.42830E+00  0.00000E+00  0.18353E+00  0.18913E-02  0.00000E+00  0.18164E+00  0.48922E+00
    8.5650   3.2300  29.4000   0.7118   7.1257  0.41605E+00  0.41605E+00  0.00000E+00  0.17796E+00  0.18449E-02  0.00000E+00  0.17611E+00  0.48922E+00
