run,mean,std_dev,amplitude,nevents
24006,31.91774,7.84358,138.83724,5588
24007,32.04817,7.87858,140.24522,5641
24008,32.50963,8.18980,36.34383,1475
24009,31.78782,7.76507,194.18353,7809
24010,31.50289,7.69449,175.96747,7094
24011,32.61616,7.69269,104.24526,4029
24012,32.70741,7.59591,107.89250,4121
24013,32.31667,7.45642,119.19556,4559
24014,32.76488,7.74225,112.82426,4353
24015,29.89813,8.01777,82.16758,3581
24016,25.94293,7.14935,32.83268,1403
24019,32.34582,7.66430,122.11203,4763
24020,32.48850,7.44346,109.10069,4142
24021,32.37176,7.66423,125.36264,4880
24022,32.23739,7.24571,132.72032,4997
24023,29.91352,8.20104,18.40555,813
24024,29.46217,7.95679,91.13614,3999
24026,27.80568,7.76664,57.55718,2564
24032,30.44453,7.86350,101.66445,4303
24039,31.25921,7.23511,16.73992,652
24040,32.05324,7.57521,90.01745,3518
24041,32.08858,7.04701,120.85086,4486
24042,32.10544,7.18987,108.83080,4085
24043,27.64195,7.74267,60.09691,2674
24047,31.91298,7.76735,150.60070,6028
24048,31.70199,7.80072,144.65666,5861
24049,31.09693,7.77863,159.50601,6562
24050,31.33753,7.78930,166.51026,6815
24051,31.38392,7.87226,144.31391,5941
24054,32.55669,7.48927,112.60013,4286
24055,32.28077,7.94510,115.11762,4615
24056,32.46115,7.93508,118.92165,4732
24057,32.37049,7.76145,108.07051,4246
24058,28.95418,7.62173,75.57789,3238
24059,25.71081,6.66387,34.66098,1403
24060,32.17453,7.75999,120.28572,4765
24061,32.51174,7.90587,145.84547,5776
24062,31.64928,7.74112,135.76154,5461
24063,31.87491,7.68152,121.17077,4819
24064,28.76072,7.85567,89.74491,3954
24065,27.19476,7.25111,57.83330,2463
24066,29.88832,8.17802,84.97017,3755
24067,32.30730,7.70309,122.69415,4811
24068,32.37851,7.73663,127.76910,5010
24069,32.14314,7.43814,175.20349,6741
24070,26.60194,7.22539,76.05908,3259
24071,30.83210,7.83008,184.31961,7689
24072,30.64836,7.67931,163.40608,6760
24073,31.04229,7.89232,163.71933,6827
24074,30.55322,7.89282,173.55119,7341
24075,30.49970,7.73218,157.57804,6582
24076,30.50459,7.64774,170.96829,7081
24079,30.95567,7.76962,165.00901,6827
24080,31.12047,7.92797,183.75796,7671
24081,31.61734,8.08485,126.42483,5252
24082,31.53486,7.90857,127.47300,5242
24084,28.85127,7.62545,102.50539,4410
24085,28.93892,7.74974,106.47145,4638
24086,28.91306,7.90706,105.26248,4650
24087,32.74726,7.35825,175.63135,6542
24089,27.11606,7.75854,66.08818,2977
24091,27.53971,8.26066,51.30313,2409
24092,28.08566,8.09624,81.40591,3727
24093,27.57750,8.03966,76.88954,3528
24094,27.73500,7.95761,72.72998,3313
24095,24.87048,7.95121,37.47032,1771
24096,22.84130,6.82253,15.51543,653
24097,27.31677,7.59647,5.40281,239
24098,27.26092,7.98295,66.26254,3044
24099,27.18021,8.35517,69.06102,3291
24100,27.06448,8.35963,57.05348,2725
24101,27.30733,8.47811,65.17000,3135
24103,25.33551,7.46922,45.04796,2010
24104,26.93585,7.88388,92.67397,4238
24110,27.12386,8.04276,59.91586,2776
24111,27.37787,8.02566,62.26694,2866
24112,27.55601,8.24716,68.14316,3195
24113,25.12987,7.28231,37.83605,1659
24116,26.47591,7.87916,59.53973,2748
24117,26.86186,7.86289,59.61438,2732
24120,27.83479,8.15081,98.66062,4564
24121,27.38573,8.16240,93.15058,4343
24122,27.61991,7.94096,87.28494,3979
24123,27.26501,7.85509,81.81627,3710
24125,24.07490,7.32846,27.42771,1221
24126,27.19184,7.73221,88.42872,3972
24127,27.37748,8.01527,77.56536,3573
24128,27.69316,8.11647,96.25172,4448
24129,27.49203,8.01280,88.24865,4050
24130,27.55457,8.16186,86.15119,4007
24131,27.35903,8.28347,73.61444,3470
24132,27.66689,7.85325,58.13724,2626
24133,26.96607,8.06947,77.25462,3598
24134,24.77526,7.27503,49.26644,2174
