run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24974,7.18600884207943,3.1871770764985703,47.77271925811347,2424,128.64086823100897,49,2.6253238414491626
24975,6.986540620271142,3.0505739458260424,49.04004689525192,2413,81.0601562768299,48,1.6887532557672895
24981,7.020388270543441,3.35498897411614,62.77019596907825,3352,113.07953455272114,54,2.0940654546800213
24982,7.087014980433683,3.493263507342377,64.35537691038796,3461,131.05618570091227,56,2.3402890303734334
24985,7.019000079490769,3.44128562082722,92.34821461270306,4946,145.0425154690119,55,2.6371366448911253
24986,7.193456456415294,3.512205714191856,92.3809095191522,5057,189.19165411082133,57,3.3191518265056374
24987,7.179926796676482,3.453859752515573,84.79021200295928,4567,137.35680247353693,57,2.409768464448016
24988,6.895910133821463,3.213832454053868,38.48398041415176,2000,78.30526608076762,50,1.5661053216153524
24991,7.07996450365709,3.3509087553779615,67.65280898370195,3586,117.97716699771546,55,2.145039399958463
24992,7.298802946026516,3.58181277529551,61.49623374572992,3412,147.07735546067295,56,2.626381347512017
24994,7.170101242916368,3.507921716583139,66.55970560732216,3608,223.891213217141,57,3.927916021353351
24995,7.283410611053144,3.613660118019675,60.37756405545511,3365,104.69749916462798,57,1.8367982309583857
24998,6.93382799193935,3.3722414345569667,83.15620158140648,4397,170.62142360978953,54,3.1596559927738803
24999,7.075327731680137,3.4049748013625813,80.62001368562511,4274,132.32344470829327,54,2.45043416126469
25000,6.765352220025792,2.9698984461137803,41.00104200874004,1964,113.60339753198932,47,2.417093564510411
25001,7.186101494828795,2.988346908034949,36.64100486306766,1763,90.13688408493172,47,1.9178060443602494
25002,6.765507532121848,2.9985139725477326,50.2089866192719,2429,88.93317818373646,48,1.8527745454945095
25003,6.874739354340883,3.0354139191668015,44.390708790088674,2160,299.94022723924917,48,6.248754734151024
25004,7.143152259974316,3.446531308352679,64.85339382371701,3495,107.68868594259217,53,2.0318619989168334
25005,7.211763651136128,3.3356365042203433,61.60914528166701,3242,96.63280318632945,53,1.8232604374779142
25006,7.435122249526044,3.559981164121429,62.35219565128505,3399,120.90674578044042,57,2.121170978604218
25007,7.0227125014756355,3.3675004379056226,80.34600010791215,4222,877.3910120644367,53,16.554547397442203
25008,6.7826758631769115,3.4322948766944292,9.900199594060256,513,89.86546649621773,53,1.695574839551278
25010,8.79641142123073,3.95721098964646,108.49084596544078,6225,1903.3357488012844,70,27.190510697161205
25011,8.92051796089695,4.11788324454598,110.11611282207335,6472,267.50174148085506,70,3.821453449726501
25012,8.14471952854972,3.371879199491337,50.52403102109585,2632,100.68647392235374,56,1.7979727486134596
25016,8.611080604665489,3.6843150255892763,54.98079466289935,3009,156.03616360103692,68,2.294649464721131
25017,8.923849322280978,4.126020862658137,104.06254331524714,6102,278.397092999102,72,3.8666262916541942
25018,9.004940602757937,4.135847541080012,41.05276455116137,2451,129.37192659493195,71,1.8221398111962246
25019,8.522659461278575,3.549994053950064,54.77000371019515,2939,142.07189168263542,61,2.329047404633368
25020,8.328634295229943,3.202245034036839,26.968885460471476,1356,88.84938899720622,52,1.7086420961001196
25026,8.466383991256775,3.6357477070595614,47.754205156462156,2609,129.21692349069895,61,2.1183102211589993
25027,8.038426607558423,3.3120135223731038,48.12135547353507,2463,119.38745344971711,59,2.023516160164697
25030,8.764163824890696,4.07754407187244,100.62720970087169,5857,229.78506731911463,71,3.2364093988607694
25031,8.792476145536115,4.187319300822565,56.02361541758358,3304,162.58439667849711,71,2.2899210799788325
25034,8.75852653745846,3.931857155169445,50.028952457075555,2871,174.90270948724537,69,2.5348218766267445
25035,8.419915652772376,3.3608864224146835,38.159314127477714,1971,90.54531258906844,56,1.6168805819476508
25038,8.709649654879092,4.112867098256424,60.33834608270176,3533,189.04351079800105,72,2.6256043166389036
25041,8.854420883097495,4.095361066613988,59.3440285395269,3471,183.70205774816802,73,2.516466544495452
25044,8.462756902099736,3.6737735026645457,105.0449570971815,5842,195.63232410763288,61,3.207087280452998
25045,8.229904700382603,3.7054907515535866,112.61235455418196,6259,236.55143058754706,62,3.8153456546378557
25046,7.509245797215949,2.9336798234525463,53.94704881371134,2595,106.41353887159588,47,2.264117848331827
25049,8.342380125503375,3.7197751995507504,97.26581276207781,5410,209.57918090620174,63,3.3266536651778056
25050,8.335755437551963,3.822248010669399,102.45291962826245,5904,382.6850620059937,64,5.979454093843652
25051,8.391687255011604,3.6709800080942157,60.99678462787536,3356,145.34590660455544,63,2.307077882611991
25052,8.007447135485805,3.3714171648746154,60.096059041058574,3168,131.86427687144183,56,2.3547192298471757
25053,7.835702038777957,3.0998708837116995,28.650611673947083,1431,75.73435235646689,48,1.5777990074263935
25056,8.029277178948691,3.345244016177299,75.87704361870077,3956,226.66845615501126,57,3.976639581666864
25059,8.131606633791531,3.5246296070061174,100.85300341071523,5398,185.44838787907318,60,3.09080646465122
25060,8.344593453308711,3.6206159974048266,101.11213916673275,5585,192.95030789547522,61,3.1631198015651676
25061,8.318986771452957,3.6636187227994257,88.5403324494318,4885,187.25807054866934,62,3.0202914604624085
25062,8.449958073933008,3.709842840856963,54.09554400258041,3011,142.1559244233059,62,2.2928374906984823
25063,8.625844827786056,3.8157841891761106,26.335651730867536,1496,108.12016890495234,67,1.61373386425302
25064,8.297892915315586,3.4626127969152956,39.13695635493639,2070,134.65755646050494,61,2.207500925582048
25065,8.311347381883063,3.4537897881571893,116.49602020724532,6185,216.21908341248258,59,3.6647302273302134
25066,8.262306762308079,3.789299135179772,99.5977039524194,5641,215.37826873011434,63,3.4187026782557832
25067,8.119791555797809,3.7118314063902216,101.39677481811245,5627,234.45869889004067,63,3.7215666490482646
25068,7.8069392817500365,3.13340648960949,53.99913711766031,2701,106.12873193483722,50,2.1225746386967446
25069,8.363151468273353,3.614381761158114,101.52037608327723,5558,223.09993853070037,62,3.598386105333877
25070,8.275143903593035,3.7693062320966466,90.40008435743836,5098,212.04974362882365,63,3.365868946489264
25071,8.315164899477205,3.6414145695563613,108.5836201769298,6002,210.1178224185731,61,3.4445544658782477
25072,7.8850680661352115,3.331964615934647,59.97995129620644,3111,141.83797164399303,55,2.578872211708964
25073,7.446432277911172,2.9033513495817966,32.871579428405376,1546,87.89775603060484,46,1.9108207832740183
25074,8.236731829383219,3.3562678802557206,47.45188879340317,2468,90.016765589211,57,1.5792415015651053
25076,7.596338256133003,3.1261113541730996,57.492779324258755,2891,134.62834244163633,50,2.6925668488327266
